knowledge_object_id,ontology_class_id,canonical_key,title,old_state,new_state,changed,facet_summary
ko_6270433f806a9cbf,screw_chiller,hvac:screw_chiller:maintenance:电子膨胀阀和过滤器更换步骤,电子膨胀阀和过滤器更换步骤,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""格力"", ""source_name"": ""电子膨胀阀和过滤器更换步骤"", ""value_summary"": ""电子膨胀阀和过滤器更换步骤""}, {""publisher"": ""格力"", ""source_name"": ""干燥过滤器滤芯更换步骤"", ""value_summary"": ""干燥过滤器滤芯更换步骤""}]}"
ko_628cced356810292,screw_chiller,hvac:screw_chiller:parameter:1_机喷液阀开启后温度值,1#机喷液阀开启后温度值,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""顿汉布什"", ""source_name"": ""1#机喷液阀开启后温度值"", ""value_summary"": ""71.0℃""}, {""publisher"": ""顿汉布什"", ""source_name"": ""1#机喷液阀开启前温度值"", ""value_summary"": ""65.0℃""}, {""publisher"": ""顿汉布什"", ""source_name"": ""2#机喷液阀开启后温度值"", ""value_summary"": ""71.0℃""}, {""publisher"": ""顿汉布什"", ""source_name"": ""2#机喷液阀开启前温度值"", ""value_summary"": ""65.0℃""}, {""publisher"": ""顿汉布什"", ""source_name"": ""3#机喷液阀开启后温度值"", ""value_summary"": ""71.0℃""}, {""publisher"": ""顿汉布什"", ""source_name"": ""3#机喷液阀开启前温度值"", ""value_summary"": ""65.0℃""}]}"
ko_62a8ac6b7c6f51d3,centrifugal_chiller,hvac:centrifugal_chiller:parameter:满负荷下有导叶机组正常关机时间,满负荷下有导叶机组正常关机时间,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""满负荷下有导叶机组正常关机时间"", ""value_summary"": ""8分钟""}, {""publisher"": ""unknown"", ""source_name"": ""满负荷下无导叶机组正常关机时间"", ""value_summary"": ""6分钟""}]}"
ko_637c6ff81925381b,water_source_heat_pump,hvac:water_source_heat_pump:performance_spec:制冷名义工况使用侧水流量,制冷名义工况使用侧水流量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""制冷名义工况使用侧水流量"", ""value_summary"": ""0.172m³/(h·kW)""}, {""publisher"": ""unknown"", ""source_name"": ""制冷名义工况热泵侧水流量"", ""value_summary"": ""0.215m³/(h·kW)""}, {""publisher"": ""unknown"", ""source_name"": ""热泵制热名义工况使用侧水流量"", ""value_summary"": ""0.172m³/(h·kW)""}, {""publisher"": ""unknown"", ""source_name"": ""热泵制热名义工况热泵侧水流量"", ""value_summary"": ""0.134m³/(h·kW)""}]}"
ko_63afc2b3d8e0da0f,screw_chiller,hvac:screw_chiller:performance_spec:冷却水流量_冷却水流量_2,冷却水流量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""冷却水流量"", ""value_summary"": ""36m³/h""}, {""publisher"": ""unknown"", ""source_name"": ""冷却水流量"", ""value_summary"": ""84m³/h""}, {""publisher"": ""unknown"", ""source_name"": ""冷却水流量"", ""value_summary"": ""168m³/h""}, {""publisher"": ""unknown"", ""source_name"": ""冷却水流量"", ""value_summary"": ""288m³/h""}, {""publisher"": ""unknown"", ""source_name"": ""冷却水流量"", ""value_summary"": ""528m³/h""}, {""publisher"": ""unknown"", ""source_name"": ""冷却水流量"", ""value_summary"": ""52.8m³/h""}, {""publisher"": ""unknown"", ""source_name"": ""冷却水流量"", ""value_summary"": ""120m³/h""}, {""publisher"": ""unknown"", ""source_name"": ""冷却水流量"", ""value_summary"": ""264m³/h""}]}"
ko_63e5f6a9ba253624,screw_chiller,hvac:screw_chiller:parameter:capacity_control,Capacity control,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""Capacity control"", ""value_summary"": ""Capacity control""}, {""publisher"": ""麦克维尔"", ""source_name"": ""能量控制"", ""value_summary"": ""0~40~70~100%%""}]}"
ko_6418a581cc41361c,water_source_heat_pump,hvac:water_source_heat_pump:parameter:最大启动电流_制冷工况,最大启动电流 (制冷工况),material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""最大启动电流 (制冷工况)"", ""value_summary"": ""329.7A""}, {""publisher"": ""麦克维尔"", ""source_name"": ""最大启动电流（制冷工况）"", ""value_summary"": ""649.5A""}, {""publisher"": ""麦克维尔"", ""source_name"": ""最大启动电流(制冷工况)"", ""value_summary"": ""480.4A""}, {""publisher"": ""麦克维尔"", ""source_name"": ""最大启动电流（制冷工况）"", ""value_summary"": ""975.9A""}, {""publisher"": ""麦克维尔"", ""source_name"": ""最大启动电流（制冷工况）"", ""value_summary"": ""618.5A""}]}"
ko_641cb434e6da202f,centrifugal_chiller,hvac:centrifugal_chiller:fault_code:高压保护,高压保护,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""格力"", ""source_name"": ""高压保护"", ""value_summary"": ""高压保护""}, {""publisher"": ""格力"", ""source_name"": ""冷凝压力过高"", ""value_summary"": ""冷凝压力过高""}]}"
ko_643a127381e606d0,,hvac::performance_spec:名义风量,名义风量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""名义风量"", ""value_summary"": ""2000m³/h""}, {""publisher"": ""美意"", ""source_name"": ""名义风量"", ""value_summary"": ""3000m³/h""}, {""publisher"": ""美意"", ""source_name"": ""名义风量"", ""value_summary"": ""4000m³/h""}, {""publisher"": ""美意"", ""source_name"": ""名义风量"", ""value_summary"": ""5000m³/h""}, {""publisher"": ""美意"", ""source_name"": ""名义风量"", ""value_summary"": ""6000m³/h""}, {""publisher"": ""美意"", ""source_name"": ""名义风量"", ""value_summary"": ""8000m³/h""}, {""publisher"": ""美意"", ""source_name"": ""名义风量"", ""value_summary"": ""10000m³/h""}]}"
ko_644510348a179dfc,screw_chiller,hvac:screw_chiller:performance_spec:冷凝器侧冷却水水压,冷凝器侧冷却水水压,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""冷凝器侧冷却水水压"", ""value_summary"": ""冷凝器侧冷却水水压""}, {""publisher"": ""unknown"", ""source_name"": ""蒸发器侧乙二醇溶液水压"", ""value_summary"": ""蒸发器侧乙二醇溶液水压""}]}"
ko_64d2df4026ee2ea8,standard_reference,hvac:standard_reference:parameter:minimum_exhaust_rate_ashrae_90_2,minimum_exhaust_rate_ASHRAE_90.2,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""ASHRAE"", ""source_name"": ""minimum_exhaust_rate_ASHRAE_90.2"", ""value_summary"": ""minimum_exhaust_rate_ASHRAE_90.2""}, {""publisher"": ""ASHRAE"", ""source_name"": ""minimum_exhaust_airflow_rate"", ""value_summary"": ""minimum_exhaust_airflow_rate""}]}"
ko_64da7e929ed8c903,ahu,hvac:ahu:performance_spec:机外余压_ii,机外余压 (II),material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""机外余压 (II)"", ""value_summary"": ""-Pa""}, {""publisher"": ""美意"", ""source_name"": ""机外余压 II"", ""value_summary"": ""180Pa""}, {""publisher"": ""美意"", ""source_name"": ""机外余压 (II)"", ""value_summary"": ""180Pa""}, {""publisher"": ""美意"", ""source_name"": ""机外余压 II"", ""value_summary"": ""180Pa""}]}"
ko_64fe28ef0372cda4,water_source_heat_pump,hvac:water_source_heat_pump:parameter:最大工作电流,最大工作电流,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""最大工作电流"", ""value_summary"": ""119A""}, {""publisher"": ""美意"", ""source_name"": ""最大工作电流"", ""value_summary"": ""630A""}, {""publisher"": ""美意"", ""source_name"": ""最大工作电流"", ""value_summary"": ""119A""}, {""publisher"": ""美意"", ""source_name"": ""最大工作电流"", ""value_summary"": ""630A""}, {""publisher"": ""美意"", ""source_name"": ""机组最大电流"", ""value_summary"": ""1.25倍""}]}"
ko_651352239fa76ecc,ahu,hvac:ahu:operational_sequence:风阀与风机联锁,风阀与风机联锁,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""风阀与风机联锁"", ""value_summary"": ""风阀与风机联锁""}, {""publisher"": ""unknown"", ""source_name"": ""风阀与风机连锁"", ""value_summary"": ""风阀与风机连锁""}]}"
ko_656a1812b023e0be,centrifugal_chiller,hvac:centrifugal_chiller:performance_spec:制冷名义工况使用侧出口水温,制冷名义工况使用侧出口水温,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""制冷名义工况使用侧出口水温"", ""value_summary"": ""7℃""}, {""publisher"": ""unknown"", ""source_name"": ""制冷名义工况热泵侧进口水温"", ""value_summary"": ""30℃""}, {""publisher"": ""unknown"", ""source_name"": ""制冷最大负荷工况使用侧出口水温"", ""value_summary"": ""15℃""}, {""publisher"": ""unknown"", ""source_name"": ""制冷最大负荷工况热泵侧进口水温"", ""value_summary"": ""33℃""}, {""publisher"": ""unknown"", ""source_name"": ""热泵制热名义工况热泵侧进口水温"", ""value_summary"": ""15℃""}, {""publisher"": ""unknown"", ""source_name"": ""热泵制热最大负荷工况使用侧出口水温"", ""value_summary"": ""50℃""}, {""publisher"": ""unknown"", ""source_name"": ""热泵制热最大负荷工况热泵侧进口水温"", ""value_summary"": ""21℃""}]}"
ko_657695b727e18567,,hvac::performance_spec:hvac::performance_spec:制冷量_制冷量_15,制冷量,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""制冷量"", ""value_summary"": ""191kW""}, {""publisher"": ""美意"", ""source_name"": ""制冷量"", ""value_summary"": ""811kW""}, {""publisher"": ""美意"", ""source_name"": ""制冷量"", ""value_summary"": ""811kW""}, {""publisher"": ""美意"", ""source_name"": ""制冷量"", ""value_summary"": ""179kW""}, {""publisher"": ""美意"", ""source_name"": ""制冷量"", ""value_summary"": ""179kW""}, {""publisher"": ""unknown"", ""source_name"": ""制冷量"", ""value_summary"": ""75.14RT""}, {""publisher"": ""unknown"", ""source_name"": ""制冷量"", ""value_summary"": ""264.2kW""}, {""publisher"": ""国祥"", ""source_name"": ""制冷量"", ""value_summary"": ""438KW""}]}"
ko_6581cff28de7f23e,,hvac::performance_spec:热源水条件,热源水条件,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""三菱重工"", ""source_name"": ""热源水条件"", ""value_summary"": ""45/40℃""}, {""publisher"": ""三菱重工"", ""source_name"": ""热水条件"", ""value_summary"": ""75/80℃""}]}"
ko_65b680aad2980bf1,screw_chiller,hvac:screw_chiller:parameter:运行模式设定,运行模式设定,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""运行模式设定"", ""value_summary"": ""制热""}, {""publisher"": ""unknown"", ""source_name"": ""运行模式设定"", ""value_summary"": ""制热""}, {""publisher"": ""unknown"", ""source_name"": ""运行模式设定"", ""value_summary"": ""制冷模式""}, {""publisher"": ""unknown"", ""source_name"": ""运行模式设定"", ""value_summary"": ""运行模式设定""}]}"
ko_65b9d6d759510396,,hvac::performance_spec:制冷工况蒸发器进水温度,制冷工况蒸发器进水温度(℃),material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""制冷工况蒸发器进水温度(℃)"", ""value_summary"": ""10-25℃""}, {""publisher"": ""unknown"", ""source_name"": ""制冷工况蒸发器进水温度(℃)"", ""value_summary"": ""5-25℃""}, {""publisher"": ""unknown"", ""source_name"": ""制冷工况蒸发器进水温度(℃)"", ""value_summary"": ""10-25℃""}, {""publisher"": ""unknown"", ""source_name"": ""制冷工况蒸发器进水温度(℃)"", ""value_summary"": ""5-25℃""}]}"
ko_668977398d9ffb0d,ahu,hvac:ahu:performance_spec:供冷量,供冷量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""供冷量"", ""value_summary"": ""8.82kW""}, {""publisher"": ""unknown"", ""source_name"": ""供冷量"", ""value_summary"": ""20.51kW""}, {""publisher"": ""美意"", ""source_name"": ""供冷量"", ""value_summary"": ""10.3kW""}]}"
ko_669da1119bc2c481,screw_chiller,hvac:screw_chiller:parameter:外形尺寸长,外形尺寸长,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""外形尺寸长"", ""value_summary"": ""3000mm""}, {""publisher"": ""unknown"", ""source_name"": ""外形尺寸 长"", ""value_summary"": ""3466mm""}, {""publisher"": ""unknown"", ""source_name"": ""外形尺寸长"", ""value_summary"": ""3500mm""}, {""publisher"": ""unknown"", ""source_name"": ""外形尺寸长"", ""value_summary"": ""4880mm""}, {""publisher"": ""unknown"", ""source_name"": ""外形尺寸长"", ""value_summary"": ""3810mm""}]}"
ko_66e1f87ee0109d07,,hvac::performance_spec:机外余压,机外余压,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""特灵"", ""source_name"": ""机外余压"", ""value_summary"": ""300Pa""}, {""publisher"": ""特灵"", ""source_name"": ""机外余压"", ""value_summary"": ""300Pa""}, {""publisher"": ""美意"", ""source_name"": ""机外余压"", ""value_summary"": ""160Pa""}, {""publisher"": ""美意"", ""source_name"": ""机外余压"", ""value_summary"": ""260Pa""}, {""publisher"": ""美意"", ""source_name"": ""机外余压"", ""value_summary"": ""100Pa""}, {""publisher"": ""美意"", ""source_name"": ""机外余压"", ""value_summary"": ""200Pa""}]}"
ko_670cfb9c8f77337d,screw_chiller,hvac:screw_chiller:parameter:启动电流_启动电流,启动电流,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""启动电流"", ""value_summary"": ""329.7A""}, {""publisher"": ""麦克维尔"", ""source_name"": ""启动电流"", ""value_summary"": ""150.0A""}, {""publisher"": ""麦克维尔"", ""source_name"": ""启动电流"", ""value_summary"": ""593.0A""}, {""publisher"": ""麦克维尔"", ""source_name"": ""启动电流"", ""value_summary"": ""593.0A""}, {""publisher"": ""美意"", ""source_name"": ""启动电流"", ""value_summary"": ""702A""}, {""publisher"": ""美意"", ""source_name"": ""启动电流"", ""value_summary"": ""702A""}, {""publisher"": ""美意"", ""source_name"": ""启动电流"", ""value_summary"": ""702A""}, {""publisher"": ""美意"", ""source_name"": ""启动电流"", ""value_summary"": ""2358A""}]}"
ko_670f7a285a7d0ce6,,hvac::performance_spec:额定供冷量,额定供冷量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""额定供冷量"", ""value_summary"": ""11.5kW""}, {""publisher"": ""美意"", ""source_name"": ""额定供冷量"", ""value_summary"": ""5.9kW""}, {""publisher"": ""美意"", ""source_name"": ""额定供冷量"", ""value_summary"": ""8.2kW""}, {""publisher"": ""美意"", ""source_name"": ""额定供冷量"", ""value_summary"": ""55.1kW""}, {""publisher"": ""美意"", ""source_name"": ""额定供冷量"", ""value_summary"": ""25.6kW""}, {""publisher"": ""美意"", ""source_name"": ""额定供冷量"", ""value_summary"": ""19.1kW""}]}"
ko_6718ae939ea97fff,,hvac::performance_spec:最大允许压力,最大允许压力,material_conflict,over_merge,True,"{""layers"": [{""publisher"": ""日立"", ""source_name"": ""最大允许压力"", ""value_summary"": ""2.2MPa""}, {""publisher"": ""日立"", ""source_name"": ""最大允许压力"", ""value_summary"": ""0.8MPa""}]}"
ko_67219d9065ed1e94,air_cooled_modular_heat_pump,hvac:air_cooled_modular_heat_pump:performance_spec:制热水实测工况_干球温度,制热水实测工况_干球温度,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""特灵"", ""source_name"": ""制热水实测工况_干球温度"", ""value_summary"": ""19.98℃""}, {""publisher"": ""特灵"", ""source_name"": ""制热水实测工况_湿球温度"", ""value_summary"": ""14.97℃""}]}"
ko_67556a21280c7599,centrifugal_chiller,hvac:centrifugal_chiller:parameter:蒸发器制冷剂温度_蒸发器制冷剂温度_48,蒸发器制冷剂温度,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""Carrier"", ""source_name"": ""蒸发器制冷剂温度"", ""value_summary"": ""< 0.6℃""}, {""publisher"": ""Carrier"", ""source_name"": ""蒸发器制冷剂温度"", ""value_summary"": ""[-40, 118]""}, {""publisher"": ""Carrier"", ""source_name"": ""蒸发器制冷剂温度"", ""value_summary"": ""[-40, 118]""}, {""publisher"": ""Carrier"", ""source_name"": ""蒸发器制冷剂温度"", ""value_summary"": ""[-40, 118]""}, {""publisher"": ""Carrier"", ""source_name"": ""蒸发器制冷剂温度"", ""value_summary"": ""[-40, 118]""}, {""publisher"": ""Carrier"", ""source_name"": ""蒸发器制冷剂温度"", ""value_summary"": ""[-40, 118]""}, {""publisher"": ""Carrier"", ""source_name"": ""蒸发器制冷剂温度"", ""value_summary"": ""[-40, 118]""}, {""publisher"": ""Carrier"", ""source_name"": ""蒸发器制冷剂温度"", ""value_summary"": ""[-40, 118]""}]}"
ko_67975c815c8a158c,,hvac::performance_spec:机组重量_卧式_吊式,机组重量 (卧式/吊式),material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""机组重量 (卧式/吊式)"", ""value_summary"": ""73kg""}, {""publisher"": ""美意"", ""source_name"": ""机组重量 (卧式/吊式)"", ""value_summary"": ""80kg""}, {""publisher"": ""美意"", ""source_name"": ""机组重量"", ""value_summary"": ""120kg""}, {""publisher"": ""美意"", ""source_name"": ""机组重量 (卧式/吊式)"", ""value_summary"": ""175kg""}, {""publisher"": ""美意"", ""source_name"": ""机组重量 (卧式/吊式)"", ""value_summary"": ""175kg""}, {""publisher"": ""美意"", ""source_name"": ""机组重量 (卧式/吊式)"", ""value_summary"": ""146kg""}]}"
ko_67a1cc8c22af5416,centrifugal_chiller,hvac:centrifugal_chiller:performance_spec:最大启动电流,最大启动电流,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""McQuay"", ""source_name"": ""最大启动电流"", ""value_summary"": ""637.8A""}, {""publisher"": ""McQuay"", ""source_name"": ""最大启动电流"", ""value_summary"": ""637.8A""}, {""publisher"": ""McQuay"", ""source_name"": ""最大启动电流"", ""value_summary"": ""461.1A""}, {""publisher"": ""McQuay"", ""source_name"": ""最大启动电流"", ""value_summary"": ""877.4A""}]}"
ko_67b7a0b5b8dab6f2,magnetic_bearing_chiller,hvac:magnetic_bearing_chiller:parameter:电压波动范围,电压波动范围,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""电压波动范围"", ""value_summary"": ""±10% (额定频率不变)""}, {""publisher"": ""麦克维尔"", ""source_name"": ""电压相不平衡"", ""value_summary"": ""<5%""}]}"
ko_67dc1274951b1d3c,ahu,hvac:ahu:performance_spec:冷凝水管管径,冷凝水管管径,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""冷凝水管管径"", ""value_summary"": ""25DN""}, {""publisher"": ""美意"", ""source_name"": ""冷凝水管管径"", ""value_summary"": ""DN20(外螺纹)""}]}"
ko_682abc0ef8ee0d54,,hvac::performance_spec:外型尺寸_长,外型尺寸 长,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""外型尺寸 长"", ""value_summary"": ""3300mm""}, {""publisher"": ""美意"", ""source_name"": ""外型尺寸 长"", ""value_summary"": ""13590mm""}]}"
ko_68a5452157de3a44,ahu,hvac:ahu:performance_spec:电机功率_ii,电机功率 (II),material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""电机功率 (II)"", ""value_summary"": ""-kW""}, {""publisher"": ""美意"", ""source_name"": ""电机功率 II"", ""value_summary"": ""0.75kW""}, {""publisher"": ""美意"", ""source_name"": ""电机功率 (II)"", ""value_summary"": ""0.75kW""}, {""publisher"": ""美意"", ""source_name"": ""电机功率 II"", ""value_summary"": ""0.75kW""}]}"
ko_68d56b73d46ba77f,centrifugal_chiller,hvac:centrifugal_chiller:performance_spec:机组星型起动电流,机组星型起动电流,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""机组星型起动电流"", ""value_summary"": ""540.0A""}, {""publisher"": ""unknown"", ""source_name"": ""机组星型起动电流"", ""value_summary"": ""230.0A""}]}"
ko_68db510a40781da7,ahu,hvac:ahu:performance_spec:水阻力,水阻力,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""水阻力"", ""value_summary"": ""0.2kPa""}, {""publisher"": ""unknown"", ""source_name"": ""水阻力"", ""value_summary"": ""22.0kPa""}, {""publisher"": ""美意"", ""source_name"": ""水阻力"", ""value_summary"": ""11.4kPa""}, {""publisher"": ""美意"", ""source_name"": ""水阻力"", ""value_summary"": ""7.1kPa""}]}"
ko_68f9a5812b6e0561,,hvac::performance_spec:hvac::performance_spec:最大启动电流,最大启动电流,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""最大启动电流"", ""value_summary"": ""329.7A""}, {""publisher"": ""麦克维尔"", ""source_name"": ""最大启动电流"", ""value_summary"": ""329.7A""}, {""publisher"": ""麦克维尔"", ""source_name"": ""最大启动电流"", ""value_summary"": ""329.7A""}, {""publisher"": ""麦克维尔"", ""source_name"": ""最大启动电流"", ""value_summary"": ""685.9A""}, {""publisher"": ""麦克维尔"", ""source_name"": ""最大启动电流"", ""value_summary"": ""928.4A""}, {""publisher"": ""麦克维尔"", ""source_name"": ""最大启动电流"", ""value_summary"": ""466.3A""}, {""publisher"": ""麦克维尔"", ""source_name"": ""最大启动电流"", ""value_summary"": ""593.0A""}]}"
ko_69502c66be856faa,centrifugal_chiller,hvac:centrifugal_chiller:parameter:内部系统最小水量,内部系统最小水量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""日立"", ""source_name"": ""内部系统最小水量"", ""value_summary"": ""0.50, 0.62, 0.75, 0.50, 0.62, 0.75, 0.62, 0.75, 1.19, 1.44, 3.97, 5.28m³""}, {""publisher"": ""日立"", ""source_name"": ""蒸发器内部水量"", ""value_summary"": ""0.09, 0.08, 0.07, 0.16, 0.14, 0.14, 0.21, 0.20, 0.43, 0.42, 0.19, 0.25m³""}]}"
ko_69ed0c22154f8e08,air_cooled_modular_heat_pump,hvac:air_cooled_modular_heat_pump:parameter:润滑油型号,润滑油型号,material_conflict,over_merge,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""润滑油型号"", ""value_summary"": ""3GS(矿物油)""}, {""publisher"": ""麦克维尔"", ""source_name"": ""润滑油型号"", ""value_summary"": ""ICI RL32CF(脂类油)""}]}"
ko_6aab12b8c0878e53,screw_chiller,hvac:screw_chiller:parameter:制热出水温度,制热出水温度,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""制热出水温度"", ""value_summary"": ""40.5℃""}, {""publisher"": ""unknown"", ""source_name"": ""制热出水温度"", ""value_summary"": ""40.5℃""}, {""publisher"": ""unknown"", ""source_name"": ""制热出水温度"", ""value_summary"": ""[35, 50]""}, {""publisher"": ""unknown"", ""source_name"": ""制热出水温度"", ""value_summary"": ""[35, 50]""}]}"
ko_6ad876bdc461a310,water_source_heat_pump,hvac:water_source_heat_pump:performance_spec:制热量_制热量_4,制热量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""制热量"", ""value_summary"": ""236kW""}, {""publisher"": ""美意"", ""source_name"": ""制热量"", ""value_summary"": ""377kW""}, {""publisher"": ""美意"", ""source_name"": ""制热量"", ""value_summary"": ""437kW""}, {""publisher"": ""美意"", ""source_name"": ""制热量"", ""value_summary"": ""1199kW""}]}"
ko_6aeba7f689487ca1,,hvac::performance_spec:电加热外径,电加热外径,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""电加热外径"", ""value_summary"": ""159mm""}, {""publisher"": ""麦克维尔"", ""source_name"": ""电加热外径"", ""value_summary"": ""219mm""}, {""publisher"": ""麦克维尔"", ""source_name"": ""电加热外径"", ""value_summary"": ""325mm""}]}"
ko_6b56d84cd11b9ef9,,hvac::performance_spec:名义工况下_生活热水进出水温度,名义工况下，生活热水进出水温度,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""名义工况下，生活热水进出水温度"", ""value_summary"": ""55/60℃""}, {""publisher"": ""美意"", ""source_name"": ""名义工况下，生活热水进出水温度"", ""value_summary"": ""55/60℃""}, {""publisher"": ""美意"", ""source_name"": ""名义工况下，生活热水进出水温度"", ""value_summary"": ""40/45℃""}, {""publisher"": ""美意"", ""source_name"": ""名义工况下，生活热水进出水温度"", ""value_summary"": ""40/45℃""}, {""publisher"": ""美意"", ""source_name"": ""名义工况下，生活热水进出水温度"", ""value_summary"": ""40/45℃""}, {""publisher"": ""美意"", ""source_name"": ""名义工况下，生活热水进出水温度"", ""value_summary"": ""40/45℃""}, {""publisher"": ""美意"", ""source_name"": ""名义工况下，生活热水进出水温度"", ""value_summary"": ""40/45℃""}]}"
ko_6ba078de2eed310a,screw_chiller,hvac:screw_chiller:parameter:能量调节范围_能量调节范围_3,能量调节范围,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""能量调节范围"", ""value_summary"": ""12.5~100%""}, {""publisher"": ""美意"", ""source_name"": ""能量调节范围"", ""value_summary"": ""6.25~100%""}, {""publisher"": ""美意"", ""source_name"": ""能量调节范围"", ""value_summary"": ""[25, 100]""}, {""publisher"": ""美意"", ""source_name"": ""能量调节范围"", ""value_summary"": ""[25, 100]""}, {""publisher"": ""美意"", ""source_name"": ""能量调节范围"", ""value_summary"": ""[25, 100]""}, {""publisher"": ""美意"", ""source_name"": ""能量调节范围"", ""value_summary"": ""[25, 100]""}, {""publisher"": ""美意"", ""source_name"": ""能量调节范围"", ""value_summary"": ""[12.5, 100]""}, {""publisher"": ""美意"", ""source_name"": ""能量调节范围"", ""value_summary"": ""[12.5, 100]""}]}"
ko_6d04da6b7403caeb,screw_chiller,hvac:screw_chiller:parameter:冷却水接口尺寸,冷却水接口尺寸,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""冷却水接口尺寸"", ""value_summary"": ""DN80""}, {""publisher"": ""unknown"", ""source_name"": ""部分热回收水接口尺寸"", ""value_summary"": ""DN25""}, {""publisher"": ""unknown"", ""source_name"": ""全热回收水接口尺寸"", ""value_summary"": ""DN80""}, {""publisher"": ""unknown"", ""source_name"": ""水侧换热器接管通径"", ""value_summary"": ""DN150""}]}"
ko_6d29a408efe4171b,screw_chiller,hvac:screw_chiller:parameter:地下水进出水温度,地下水进出水温度,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""地下水进出水温度"", ""value_summary"": ""15/26℃""}, {""publisher"": ""美意"", ""source_name"": ""地下环路进出水温度"", ""value_summary"": ""20/25℃""}]}"
