knowledge_object_id,title,old_ontology_class_id,new_ontology_class_id,old_canonical_key,new_canonical_key,primary_doc_id,primary_file_name
ko_4adce3d9639c5f00,WPS.CDFHT启动范围 - 冷冻水进水温度,,water_source_heat_pump,hvac::performance_spec:wps_cdfht启动范围_冷冻水进水温度,hvac:water_source_heat_pump:performance_spec:wps_cdfht启动范围_冷冻水进水温度,doc_bd77ca88132e4b0a,03_麦克维尔单螺杆式水源热泵机组(R134a)_WPS.pdf
ko_4b0374821f0c2aec,"名义工况下, 机组制热源水侧进出口水温度",,water_source_heat_pump,hvac::performance_spec:名义工况下_机组制热源水侧进出口水温度,hvac:water_source_heat_pump:performance_spec:名义工况下_机组制热源水侧进出口水温度_2,doc_b9c9d76283cc4f38,p-mwh-1303-v1.1-p水水螺杆式水源热泵冷水机组满液134a青干系列.pdf
ko_4b3f20898af570b8,冷却水进水温度,,screw_chiller,hvac::performance_spec:hvac::performance_spec:冷却水进水温度,hvac:screw_chiller:performance_spec:冷却水进水温度_2,doc_bc457b67453f492b,07_麦克维尔单螺杆式冷水机组_WHS.B、HHS.B.pdf
ko_4b85b2cdb91d9ec0,机组运行重量,,screw_chiller,hvac::performance_spec:机组运行重量_机组运行重量,hvac:screw_chiller:performance_spec:机组运行重量_2,doc_fd82ea40997c436d,10.10水冷螺杆式冷水机组满液r22E系列mswv0..pdf
ko_4b87f9049e284515,新风工况: 进风干球温度,,ahu,hvac::performance_spec:新风工况_进风干球温度,hvac:ahu:performance_spec:新风工况_进风干球温度_2,doc_4e98e79467814520,空气处理机组（超薄吊顶_青锋系列）p-MAH-V1.1-P.pdf
ko_4b8ed8c339e3d040,凝固点,,screw_chiller,hvac::performance_spec:凝固点,hvac:screw_chiller:performance_spec:凝固点_2,doc_1f7a3ec0bcfa44f1,LM系列螺杆机说明书.pdf
ko_4b910e2d7617a710,冷却水压降,,screw_chiller,hvac::performance_spec:hvac::performance_spec:冷却水压降,hvac:screw_chiller:performance_spec:冷却水压降_2,doc_809485234940447b,03_麦克维尔单螺杆式冷水机组_PFS.pdf
ko_4bb52bf1e61d0fdb,全热回收制热量,,screw_chiller,hvac::performance_spec:全热回收制热量,hvac:screw_chiller:performance_spec:全热回收制热量_2,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_4c21c16e47eed173,名义工况下，机组制冷源水侧进出水温度,,screw_chiller,hvac::performance_spec:名义工况下_机组制冷源水侧进出水温度_名义工况下_机组制冷源水侧进出水温度_2,hvac:screw_chiller:performance_spec:名义工况下_机组制冷源水侧进出水温度_2,doc_9ed23ce5a2854e7c,0910_XH3水水螺杆C.pdf
ko_4c594074a3844f0e,冷冻水进出水管外径,,screw_chiller,hvac::performance_spec:冷冻水进出水管外径_冷冻水进出水管外径,hvac:screw_chiller:performance_spec:冷冻水进出水管外径_2,doc_809485234940447b,03_麦克维尔单螺杆式冷水机组_PFS.pdf
ko_4c70fd75175494cc,最大冷却水流量,,screw_chiller,hvac::performance_spec:最大冷却水流量,hvac:screw_chiller:performance_spec:最大冷却水流量_2,doc_9c740929db094ed8,水冷低温螺杆式冷水机组手册.pdf
ko_4c9b0d6e96c408df,制冷量,,screw_chiller,hvac::performance_spec:hvac::performance_spec:制冷量_制冷量_7,hvac:screw_chiller:performance_spec:制冷量_3,doc_9ed23ce5a2854e7c,0910_XH3水水螺杆C.pdf
ko_4ce04c93c1668772,名义工况下，机组制热负载侧进水温度,,screw_chiller,hvac::performance_spec:名义工况下_机组制热负载侧进水温度,hvac:screw_chiller:performance_spec:名义工况下_机组制热负载侧进水温度_2,doc_9ed23ce5a2854e7c,0910_XH3水水螺杆C.pdf
ko_4cf867affed614c3,内部系统最小冷冻液量,,screw_chiller,hvac::performance_spec:内部系统最小冷冻液量,hvac:screw_chiller:performance_spec:内部系统最小冷冻液量_2,doc_9c740929db094ed8,水冷低温螺杆式冷水机组手册.pdf
ko_4d0e525bac4e8d61,冷凝器 水流量,,screw_chiller,hvac::performance_spec:冷凝器_水流量,hvac:screw_chiller:performance_spec:冷凝器_水流量_2,doc_45308079fca94508,MC-H水冷螺杆样本DJ-17-CA-01A.pdf
ko_4da60a82bb8f0194,海拔高度,,screw_chiller,hvac::performance_spec:hvac::performance_spec:海拔高度,hvac:screw_chiller:performance_spec:海拔高度_2,doc_988e2416d642411c,06_麦克维尔单螺杆式冷水机组_PFS.XE.pdf
ko_4dfafb894ff8e803,蓄冰制冷COP,,centrifugal_chiller,hvac::performance_spec:蓄冰制冷cop,hvac:centrifugal_chiller:performance_spec:蓄冰制冷cop_2,doc_a856524d7a9045e3,MC系列高效降膜离心机组.pdf
ko_4e0d0643a1520587,全热回收 接管直径,,screw_chiller,hvac::performance_spec:全热回收_接管直径,hvac:screw_chiller:performance_spec:全热回收_接管直径_2,doc_14e954d4563b4a1b,R134a满液螺杆机组.pdf
ko_4e0f03db7a34139a,水侧标准承压,,screw_chiller,hvac::performance_spec:水侧标准承压,hvac:screw_chiller:performance_spec:水侧标准承压,doc_14e744733fa547fb,MAS风冷螺杆样本.pdf
ko_4e10f08b50412cf4,全热回收换热器可选 制热量,,screw_chiller,hvac::performance_spec:全热回收换热器可选_制热量,hvac:screw_chiller:performance_spec:全热回收换热器可选_制热量_2,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_4e94733f46e8b8a1,名义制冷量,,screw_chiller,hvac::performance_spec:hvac::performance_spec:名义制冷量_名义制冷量_3,hvac:screw_chiller:performance_spec:名义制冷量,doc_b9f6ab162a964ef3,7，水冷螺杆冷水.pdf
ko_4f3c9bea62d471c4,名义工况下，负载侧进/出水温度,,water_source_heat_pump,hvac::performance_spec:名义工况下_负载侧进_出水温度,hvac:water_source_heat_pump:performance_spec:名义工况下_负载侧进_出水温度_2,doc_25cd05f610454bae,p-mwh-1212-v1.1-d青干系列水水螺杆式水源热泵冷水机组满液134a青干系列.pdf
ko_4f473c89ca544582,水流量,,water_source_heat_pump,hvac::performance_spec:水流量_水流量_5,hvac:water_source_heat_pump:performance_spec:水流量,doc_ca9bf7b44c414517,满液螺杆式水地源热泵样本DJ-17-CD-01A.pdf
ko_4f5d750c3638af0b,机组运行范围-冷冻水进水温度,,screw_chiller,hvac::performance_spec:机组运行范围_冷冻水进水温度,hvac:screw_chiller:performance_spec:机组运行范围_冷冻水进水温度_2,doc_34e59fab0b494f7d,08_麦克维尔单螺杆式冷水机组_WHS.C.pdf
ko_4fdde6b83e7f5afb,主电源电压,,screw_chiller,hvac::performance_spec:主电源电压,hvac:screw_chiller:performance_spec:主电源电压,doc_9c740929db094ed8,水冷低温螺杆式冷水机组手册.pdf
ko_5042a42b9bc419bd,IPLV,,screw_chiller,hvac::performance_spec:hvac::performance_spec:iplv_iplv_2,hvac:screw_chiller:performance_spec:iplv_2,doc_34e59fab0b494f7d,08_麦克维尔单螺杆式冷水机组_WHS.C.pdf
ko_504fddd666aecf44,最大电流,,screw_chiller,hvac::performance_spec:最大电流,hvac:screw_chiller:performance_spec:最大电流_2,doc_9c740929db094ed8,水冷低温螺杆式冷水机组手册.pdf
ko_506096368bd2a4cc,名义制热压缩机输入功率,,screw_chiller,hvac::performance_spec:名义制热压缩机输入功率,hvac:screw_chiller:performance_spec:名义制热压缩机输入功率_2,doc_14e744733fa547fb,MAS风冷螺杆样本.pdf
ko_50ba7b70aaabb2af,运转噪音(名义值)（高/中/低）,,ahu,hvac::performance_spec:最低运行噪音_运转噪音_名义值_高_中_低,hvac:ahu:performance_spec:运转噪音_名义值_高_中_低,doc_ae0d6a9533d64270,quanrejioahuanqi.pdf
ko_51976d98a81099fb,外形尺寸长,,screw_chiller,hvac::performance_spec:外形尺寸长,hvac:screw_chiller:performance_spec:外形尺寸长_2,doc_14e954d4563b4a1b,R134a满液螺杆机组.pdf
ko_520bbf11b4275fe0,空调制热量,,air_cooled_modular_heat_pump,hvac::performance_spec:空调制热量,hvac:air_cooled_modular_heat_pump:performance_spec:空调制热量,doc_94991c16146a4c55,风冷冷水（热泵）空调热水机组2015JC13--CGHR12BH.pdf
ko_522a98d6f930b50d,冷却水出水温度,,screw_chiller,hvac::performance_spec:冷却水出水温度,hvac:screw_chiller:performance_spec:冷却水出水温度_2,doc_bc457b67453f492b,07_麦克维尔单螺杆式冷水机组_WHS.B、HHS.B.pdf
ko_523e0f5216400a20,风量 (迎面风速 2.5m/s),,ahu,hvac::performance_spec:风量_迎面风速_2_5m_s,hvac:ahu:performance_spec:风量_迎面风速_2_5m_s_2,doc_f9572a136f664dc5,特灵组合式空气处理机组.pdf
ko_525dc82600886d97,机组外形尺寸,,air_cooled_modular_heat_pump,hvac::performance_spec:机组外形尺寸_机组外形尺寸_2,hvac:air_cooled_modular_heat_pump:performance_spec:机组外形尺寸_2,doc_472df0b1bd904961,风冷冷水（热泵）空调热水机组2015JC14--CGHR09BH.pdf
ko_526091a1ad77a6a3,机组制冷量范围,,screw_chiller,hvac::performance_spec:机组制冷量范围,hvac:screw_chiller:performance_spec:机组制冷量范围,doc_14e954d4563b4a1b,R134a满液螺杆机组.pdf
ko_526c297e1a7d7df8,供热,,ahu,hvac::performance_spec:key_7c05950a3b,hvac:ahu:performance_spec:供热,doc_f97a69993a6e4511,VAH-2405-空气处理机组一吊顶系列.pdf
ko_52be43c22e9aa31a,长度,,air_cooled_modular_heat_pump,hvac::performance_spec:key_a5394989b6,hvac:air_cooled_modular_heat_pump:performance_spec:长度,doc_241df464e7ea41df,MCZ_MHZ系列_涡旋式风冷冷水（热泵）机组样本.pdf
ko_54907ce268fbe3cb,全热回收量,,screw_chiller,hvac::performance_spec:全热回收量_全热回收量,hvac:screw_chiller:performance_spec:全热回收量,doc_b9f6ab162a964ef3,7，水冷螺杆冷水.pdf
ko_54973f33bff8496d,冷却水流量,,screw_chiller,hvac::performance_spec:hvac::performance_spec:冷却水流量_冷却水流量_3,hvac:screw_chiller:performance_spec:冷却水流量,doc_b9f6ab162a964ef3,7，水冷螺杆冷水.pdf
ko_5554186806fe39e0,频率,,screw_chiller,hvac::performance_spec:额定频率,hvac:screw_chiller:performance_spec:频率,doc_bc457b67453f492b,07_麦克维尔单螺杆式冷水机组_WHS.B、HHS.B.pdf
ko_55864e847626c726,空调水机压降,,air_cooled_modular_heat_pump,hvac::performance_spec:空调水机压降,hvac:air_cooled_modular_heat_pump:performance_spec:空调水机压降,doc_472df0b1bd904961,风冷冷水（热泵）空调热水机组2015JC14--CGHR09BH.pdf
ko_55d99a7d0321ce74,进出水管尺寸,,screw_chiller,hvac::performance_spec:进出水管尺寸,hvac:screw_chiller:performance_spec:进出水管尺寸_2,doc_14e744733fa547fb,MAS风冷螺杆样本.pdf
ko_56ca168ad831bd0a,额定电压或额定电压范围,,air_cooled_modular_heat_pump,hvac::performance_spec:额定电压或额定电压范围,hvac:air_cooled_modular_heat_pump:performance_spec:额定电压或额定电压范围,doc_d91d6f2fd782435a,风冷冷水(热泵)机组06001-2015LK1868--CGHR16BNAR--A2015CCC0703-2136902.pdf
ko_571d0997963d9a8e,外形尺寸 长,,screw_chiller,hvac::performance_spec:外形尺寸_长,hvac:screw_chiller:performance_spec:外形尺寸_长_2,doc_45308079fca94508,MC-H水冷螺杆样本DJ-17-CA-01A.pdf
ko_573f5d9d47f1274a,冷凝器负载水水流量,,screw_chiller,hvac::performance_spec:冷凝器负载水水流量_冷凝器负载水水流量,hvac:screw_chiller:performance_spec:冷凝器负载水水流量,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_5742ed57788f77bf,名义工况 全热回收 蒸发器侧进水温度,,screw_chiller,hvac::performance_spec:名义工况_全热回收_蒸发器侧进水温度,hvac:screw_chiller:performance_spec:名义工况_全热回收_蒸发器侧进水温度_2,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_57688b60059f09c0,制冷量,,screw_chiller,hvac::performance_spec:hvac::performance_spec:制冷量_制冷量_8,hvac:screw_chiller:performance_spec:制冷量_4,doc_45308079fca94508,MC-H水冷螺杆样本DJ-17-CA-01A.pdf
ko_57d873b184c28f8e,制热输入功率,,screw_chiller,hvac::performance_spec:制热输入功率_制热输入功率_2,hvac:screw_chiller:performance_spec:制热输入功率_2,doc_9ed23ce5a2854e7c,0910_XH3水水螺杆C.pdf
ko_583c90010d9826e0,加湿器混风工况,,ahu,hvac::performance_spec:加湿器混风工况,hvac:ahu:performance_spec:加湿器混风工况_2,doc_6a66ce78e29e4d84,VAE-2404-组合式空调机组-落地系列.pdf
ko_5889c84743dcfe9d,全年综合能效 ACOP,,water_source_heat_pump,hvac::performance_spec:全年综合能效_acop,hvac:water_source_heat_pump:performance_spec:全年综合能效_acop,doc_ca9bf7b44c414517,满液螺杆式水地源热泵样本DJ-17-CD-01A.pdf
ko_58b98d232174fa57,名义制热量,,air_cooled_modular_heat_pump,hvac::performance_spec:hvac::performance_spec:名义制热量_名义制热量_3,hvac:air_cooled_modular_heat_pump:performance_spec:名义制热量_2,doc_9650969ce6cb4585,风冷冷水(热泵)机组06001-2015LK1870--CGHR12BNAR--A2015CCC0703-2136900 (1).pdf
ko_591ae739b27c71b9,制冷额定总输入功率,,air_cooled_modular_heat_pump,hvac::performance_spec:制冷额定总输入功率,hvac:air_cooled_modular_heat_pump:performance_spec:制冷额定总输入功率_2,doc_241df464e7ea41df,MCZ_MHZ系列_涡旋式风冷冷水（热泵）机组样本.pdf
ko_5a1a837ac039244e,制冷量,,screw_chiller,hvac::performance_spec:hvac::performance_spec:制冷量_制冷量_13,hvac:screw_chiller:performance_spec:制冷量_5,doc_e2b7a25c54bb445c,MWH1109XH01水水螺杆冷水机组（C系列R22）.pdf
ko_5a9988fee7d457f2,机组净重,,screw_chiller,hvac::performance_spec:机组净重,hvac:screw_chiller:performance_spec:机组净重_2,doc_c33e7b4d18e442e9,LMS系列四管制风冷螺杆机组（23-F-I）0000(1).pdf
ko_5b233681bacd659e,运行重量,,screw_chiller,hvac::performance_spec:hvac::performance_spec:运行重量_运行重量_5,hvac:screw_chiller:performance_spec:运行重量_2,doc_b9f6ab162a964ef3,7，水冷螺杆冷水.pdf
ko_5b32923aceb9c6e4,电压波动,,screw_chiller,hvac::performance_spec:电压波动,hvac:screw_chiller:performance_spec:电压波动,doc_71aa56acd1254dec,09_麦克维尔单螺杆式冷水机组_WMD.pdf
ko_5b39bb745f547d46,名义工况 负载侧进水温度 (制热),,screw_chiller,hvac::performance_spec:名义工况_负载侧进水温度_制热,hvac:screw_chiller:performance_spec:名义工况_负载侧进水温度_制热_2,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_5c0112e747963332,运输重量,,centrifugal_chiller,hvac::performance_spec:运输重量_运输重量_2,hvac:centrifugal_chiller:performance_spec:运输重量_2,doc_a856524d7a9045e3,MC系列高效降膜离心机组.pdf
ko_5c3168e8231c0d9f,启动电流,,water_source_heat_pump,hvac::performance_spec:启动电流_启动电流_2,hvac:water_source_heat_pump:performance_spec:启动电流_2,doc_0e16ceb13bee492b,MWH1109XH01水水螺杆式水源热泵机组（c系列R134a）_11.9.14-1.pdf
ko_5c73ce769bd78463,制冷量,,screw_chiller,hvac::performance_spec:hvac::performance_spec:制冷量_制冷量,hvac:screw_chiller:performance_spec:制冷量_6,doc_809485234940447b,03_麦克维尔单螺杆式冷水机组_PFS.pdf
ko_5e16c20d96725e73,热水水压降,,water_source_heat_pump,hvac::performance_spec:hvac::performance_spec:热水水压降,hvac:water_source_heat_pump:performance_spec:热水水压降_2,doc_bd77ca88132e4b0a,03_麦克维尔单螺杆式水源热泵机组(R134a)_WPS.pdf
ko_5e516cd3f6da083e,输入功率,,screw_chiller,hvac::performance_spec:hvac::performance_spec:输入功率_输入功率_3,hvac:screw_chiller:performance_spec:输入功率_2,doc_71aa56acd1254dec,09_麦克维尔单螺杆式冷水机组_WMD.pdf
ko_5ec8c7bd1eefbcd3,外形尺寸 高,,screw_chiller,hvac::performance_spec:外形尺寸_高,hvac:screw_chiller:performance_spec:外形尺寸_高_2,doc_45308079fca94508,MC-H水冷螺杆样本DJ-17-CA-01A.pdf
ko_5ecdf3e3ea31ffbf,输入功率,,screw_chiller,hvac::performance_spec:hvac::performance_spec:输入功率_输入功率,hvac:screw_chiller:performance_spec:输入功率_3,doc_809485234940447b,03_麦克维尔单螺杆式冷水机组_PFS.pdf
ko_5f248f7d78e7623d,制热COP,,centrifugal_chiller,hvac::performance_spec:制热cop,hvac:centrifugal_chiller:performance_spec:制热cop_2,doc_a856524d7a9045e3,MC系列高效降膜离心机组.pdf
ko_5f285adaeb020109,蒸发器接管通径,,centrifugal_chiller,hvac::performance_spec:蒸发器接管通径,hvac:centrifugal_chiller:performance_spec:蒸发器接管通径_2,doc_2f81c916e5184295,MC-H系列高效降膜式离心机样本DJ-17-LA-01A.pdf
ko_5f4c4bc4707e683d,制热量kW,,screw_chiller,hvac::performance_spec:制热量kw,hvac:screw_chiller:performance_spec:制热量kw_2,doc_9b62f6bb79334703,水冷螺杆式冷水机组满液r22E系列P-MSW-1310-V1.3-P.pdf
ko_5fa07a8d196a48d8,air pressure sealing,,ahu,hvac::performance_spec:air_pressure_sealing,hvac:ahu:performance_spec:air_pressure_sealing_2,doc_caaa2ea18c4a49de,daikin_ah_models_ahu_technical_catalog_air_handling_unit_ah_models_pdf.pdf
ko_5fb57e4ee3e349d9,供冷工况 进出水温度,,ahu,hvac::performance_spec:供冷工况_进出水温度,hvac:ahu:performance_spec:供冷工况_进出水温度_2,doc_70d93ac2ac9c4fd4,美意空气处理机组7.9-2ok_OEM.pdf
ko_5fe94c96007f19b3,标准工况: 进风干球温度,,ahu,hvac::performance_spec:标准工况_进风干球温度,hvac:ahu:performance_spec:标准工况_进风干球温度_2,doc_4e98e79467814520,空气处理机组（超薄吊顶_青锋系列）p-MAH-V1.1-P.pdf
ko_602d149bd5544157,制冷实测工况_使用侧出口水温,,air_cooled_modular_heat_pump,hvac::performance_spec:制冷实测工况_使用侧出口水温,hvac:air_cooled_modular_heat_pump:performance_spec:制冷实测工况_使用侧出口水温,doc_472df0b1bd904961,风冷冷水（热泵）空调热水机组2015JC14--CGHR09BH.pdf
ko_6084f0ccd4d6541d,冷冻油填充量,,screw_chiller,hvac::performance_spec:冷冻油填充量_冷冻油填充量,hvac:screw_chiller:performance_spec:冷冻油填充量_2,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_610b1e15acc11716,水源水流量,,water_source_heat_pump,hvac::performance_spec:hvac::performance_spec:水源水流量,hvac:water_source_heat_pump:performance_spec:水源水流量,doc_bd77ca88132e4b0a,03_麦克维尔单螺杆式水源热泵机组(R134a)_WPS.pdf
ko_61263b7b40916080,电机功率 (III),,ahu,hvac::performance_spec:电机功率_iii,hvac:ahu:performance_spec:电机功率_iii_2,doc_70d93ac2ac9c4fd4,美意空气处理机组7.9-2ok_OEM.pdf
ko_6127ec94f4614381,性能系数 EER,,water_source_heat_pump,hvac::performance_spec:性能系数_eer,hvac:water_source_heat_pump:performance_spec:性能系数_eer_2,doc_bd77ca88132e4b0a,03_麦克维尔单螺杆式水源热泵机组(R134a)_WPS.pdf
ko_612d4469ba2e36b1,制冷实测工况_热源侧干球温度,,air_cooled_modular_heat_pump,hvac::performance_spec:制冷实测工况_热源侧干球温度,hvac:air_cooled_modular_heat_pump:performance_spec:制冷实测工况_热源侧干球温度_3,doc_182078164f644141,风冷冷水（热泵）空调热水机组2015JC16--CGHR14BH.pdf
ko_617fce4168cd10e2,标准制冷量,,screw_chiller,hvac::performance_spec:标准制冷量,hvac:screw_chiller:performance_spec:标准制冷量_2,doc_9c740929db094ed8,水冷低温螺杆式冷水机组手册.pdf
ko_61e4a73bbd2b97a1,全热回收量,,screw_chiller,hvac::performance_spec:全热回收量_全热回收量_3,hvac:screw_chiller:performance_spec:全热回收量_2,doc_fd0c92db05ea4570,MC系列H高效空气源螺杆式热泵机组.pdf
ko_636c62fd447d5c47,生活热水出水温度,,water_source_heat_pump,hvac::performance_spec:生活热水出水温度,hvac:water_source_heat_pump:performance_spec:生活热水出水温度_2,doc_25cd05f610454bae,p-mwh-1212-v1.1-d青干系列水水螺杆式水源热泵冷水机组满液134a青干系列.pdf
ko_63970f5034fa6e38,制冷干球温度,,screw_chiller,hvac::performance_spec:制冷干球温度,hvac:screw_chiller:performance_spec:制冷干球温度_2,doc_727ebd66b2914838,风冷螺杆201103.pdf
ko_643a127381e606d0,名义风量,,ahu,hvac::performance_spec:名义风量,hvac:ahu:performance_spec:名义风量_2,doc_63f0bd02957d4722,超薄吊顶式空气处理机组MPAXH10.pdf
ko_64ba019b39eaafd9,外壳外部直径,,screw_chiller,hvac::performance_spec:外壳外部直径,hvac:screw_chiller:performance_spec:外壳外部直径_2,doc_9c740929db094ed8,水冷低温螺杆式冷水机组手册.pdf
ko_64bdf61f9a88313a,机组运输重量,,screw_chiller,hvac::performance_spec:机组运输重量,hvac:screw_chiller:performance_spec:机组运输重量_2,doc_fd82ea40997c436d,10.10水冷螺杆式冷水机组满液r22E系列mswv0..pdf
ko_64c2038875b645a5,冷凝器侧冷却水进出水温差,,screw_chiller,hvac::performance_spec:冷凝器侧冷却水进出水温差,hvac:screw_chiller:performance_spec:冷凝器侧冷却水进出水温差_2,doc_0fc0790ebc614e32,YCBLG_系列半封闭螺杆式之之醇机组说明书.pdf
ko_657695b727e18567,制冷量,,water_source_heat_pump,hvac::performance_spec:hvac::performance_spec:制冷量_制冷量_15,hvac:water_source_heat_pump:performance_spec:制冷量_3,doc_25cd05f610454bae,p-mwh-1212-v1.1-d青干系列水水螺杆式水源热泵冷水机组满液134a青干系列.pdf
ko_6581cff28de7f23e,热源水条件,,water_source_heat_pump,hvac::performance_spec:热源水条件,hvac:water_source_heat_pump:performance_spec:热源水条件_2,doc_5faa3373b945486d,ETW离心高温水源热泵技术手册（73页）.pdf
ko_65b9a061384f1cf2,10%负荷,,centrifugal_chiller,hvac::performance_spec:10_负荷,hvac:centrifugal_chiller:performance_spec:10_负荷_2,doc_61856ab3e0514e0a,MC系列高效变频离心机样本DJ-17-LC-01A.pdf
ko_65b9d6d759510396,制冷工况蒸发器进水温度(℃),,water_source_heat_pump,hvac::performance_spec:制冷工况蒸发器进水温度,hvac:water_source_heat_pump:performance_spec:制冷工况蒸发器进水温度,doc_ca9bf7b44c414517,满液螺杆式水地源热泵样本DJ-17-CD-01A.pdf
ko_65e3ef0c560c7055,制冷工况蒸发器出水温度(℃),,water_source_heat_pump,hvac::performance_spec:制冷工况蒸发器出水温度,hvac:water_source_heat_pump:performance_spec:制冷工况蒸发器出水温度,doc_ca9bf7b44c414517,满液螺杆式水地源热泵样本DJ-17-CD-01A.pdf
ko_662ba0c8f07aae91,速度,,ahu,hvac::performance_spec:key_f2fdffbb9e,hvac:ahu:performance_spec:速度,doc_e2198c58886c45f6,MAH组合式空气处理机组.pdf
ko_66e1f87ee0109d07,机外余压,,ahu,hvac::performance_spec:机外余压,hvac:ahu:performance_spec:机外余压_2,doc_f9572a136f664dc5,特灵组合式空气处理机组.pdf
ko_670f7a285a7d0ce6,额定供冷量,,ahu,hvac::performance_spec:额定供冷量,hvac:ahu:performance_spec:额定供冷量_2,doc_f97a69993a6e4511,VAH-2405-空气处理机组一吊顶系列.pdf
ko_6718ae939ea97fff,最大允许压力,,screw_chiller,hvac::performance_spec:最大允许压力,hvac:screw_chiller:performance_spec:最大允许压力_2,doc_9c740929db094ed8,水冷低温螺杆式冷水机组手册.pdf
ko_67975c815c8a158c,机组重量 (卧式/吊式),,ahu,hvac::performance_spec:机组重量_卧式_吊式,hvac:ahu:performance_spec:机组重量_卧式_吊式_2,doc_70d93ac2ac9c4fd4,美意空气处理机组7.9-2ok_OEM.pdf
ko_682abc0ef8ee0d54,外型尺寸 长,,screw_chiller,hvac::performance_spec:外型尺寸_长,hvac:screw_chiller:performance_spec:外型尺寸_长_2,doc_14e744733fa547fb,MAS风冷螺杆样本.pdf
ko_683409d3036b2d2d,最大水侧工作压力,,air_cooled_modular_heat_pump,hvac::performance_spec:最大水侧工作压力,hvac:air_cooled_modular_heat_pump:performance_spec:最大水侧工作压力_2,doc_472df0b1bd904961,风冷冷水（热泵）空调热水机组2015JC14--CGHR09BH.pdf
ko_6839b78383415d11,水压降kPa,,screw_chiller,hvac::performance_spec:水压降kpa,hvac:screw_chiller:performance_spec:水压降kpa_2,doc_9b62f6bb79334703,水冷螺杆式冷水机组满液r22E系列P-MSW-1310-V1.3-P.pdf
ko_683cc2a83a135864,冷冻水温度差,,chiller,hvac::performance_spec:冷冻水温度差,hvac:chiller:performance_spec:冷冻水温度差,doc_d7623d21517a41fd,水冷式冷水机组安装、使用、维护说明书.pdf
ko_686de28f47e9e067,箱体形式,,ahu,hvac::performance_spec:箱体形式,hvac:ahu:performance_spec:箱体形式_2,doc_63f0bd02957d4722,超薄吊顶式空气处理机组MPAXH10.pdf
ko_68f9a5812b6e0561,最大启动电流,,screw_chiller,hvac::performance_spec:hvac::performance_spec:最大启动电流,hvac:screw_chiller:performance_spec:最大启动电流_2,doc_809485234940447b,03_麦克维尔单螺杆式冷水机组_PFS.pdf
ko_691fb3d711f5b7e9,冷量计算基础,,ahu,hvac::performance_spec:冷量计算基础,hvac:ahu:performance_spec:冷量计算基础_2,doc_f9572a136f664dc5,特灵组合式空气处理机组.pdf
ko_69c29fe86f87ab1c,名义工况 实用制热机组源侧进水温度,,screw_chiller,hvac::performance_spec:名义工况_实用制热机组源侧进水温度,hvac:screw_chiller:performance_spec:名义工况_实用制热机组源侧进水温度_2,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_6aeba7f689487ca1,电加热外径,,air_cooled_modular_heat_pump,hvac::performance_spec:电加热外径,hvac:air_cooled_modular_heat_pump:performance_spec:电加热外径_2,doc_241df464e7ea41df,MCZ_MHZ系列_涡旋式风冷冷水（热泵）机组样本.pdf
ko_6b56d84cd11b9ef9,名义工况下，生活热水进出水温度,,screw_chiller,hvac::performance_spec:名义工况下_生活热水进出水温度,hvac:screw_chiller:performance_spec:名义工况下_生活热水进出水温度_2,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_6bbd88dc46011158,制冷量kW,,screw_chiller,hvac::performance_spec:制冷量kw,hvac:screw_chiller:performance_spec:制冷量kw_2,doc_9b62f6bb79334703,水冷螺杆式冷水机组满液r22E系列P-MSW-1310-V1.3-P.pdf
ko_6c7b5294f0a4b979,名义工况下，机组全热回收，生活热水出水温度,,water_source_heat_pump,hvac::performance_spec:名义工况下_机组全热回收_生活热水出水温度,hvac:water_source_heat_pump:performance_spec:名义工况下_机组全热回收_生活热水出水温度_2,doc_25cd05f610454bae,p-mwh-1212-v1.1-d青干系列水水螺杆式水源热泵冷水机组满液134a青干系列.pdf
ko_6d416ffe70f675d4,全热回收换热器可选水压降,,screw_chiller,hvac::performance_spec:全热回收换热器可选水压降,hvac:screw_chiller:performance_spec:全热回收换热器可选水压降_2,doc_9ed23ce5a2854e7c,0910_XH3水水螺杆C.pdf
ko_6d713de2194c25a6,制热水实测工况_干球温度,,air_cooled_modular_heat_pump,hvac::performance_spec:制热水实测工况_干球温度,hvac:air_cooled_modular_heat_pump:performance_spec:制热水实测工况_干球温度_2,doc_85ced8934a4e4cad,风冷冷水（热泵）空调热水机组2015JC12--CGHR16DH.pdf
ko_6e707a4f06de4e48,空调额定水流量,,air_cooled_modular_heat_pump,hvac::performance_spec:空调额定水流量_空调额定水流量,hvac:air_cooled_modular_heat_pump:performance_spec:空调额定水流量,doc_ced95095a3c74169,风冷冷水(热泵)机组06001-2015LK1867--CGHR16DHAR--A2015CCC0703-2136935.pdf
